cid,Efficacy
16287752,
2108328,56.5695
4793777,
3905857,
16245557,
7503197,
2691697,42.2046
3876621,
2091650,
2374931,
2323666,84.3652
2402639,
24762103,
16249097,
4798581,
4880083,
2465106,56.3046
2112635,
5786772,
4796595,
2339494,61.5799
16240451,68.7638
4226559,
6861531,
135447501,
729946,
16243047,
3525773,
3921356,
16285131,
16284554,
9114427,
9268436,
1516225,
6302725,
16241833,
6211927,
2301723,
2418682,
4798192,
16292971,
8195496,
4637698,
2480569,
9464398,
135473825,
2538516,
9565540,
16243288,
4848081,
2474612,
2328243,
8416681,
4847060,
4297799,
2583725,
4605044,
2381565,
2538398,
4962866,87.585
8151894,
4551700,
16305279,
2317993,
867009,
5035890,
2086587,
2100728,
3907064,
9613363,40.0846
9626454,
2335846,
4299085,
16296829,
2435984,
9568953,
2435484,
8015629,
7996291,
7996340,48.795
8160378,
2525578,
4844514,
9167591,50.3916
4566093,
3508273,
4164068,31.4255
4882894,
2594971,
24762104,
16314863,
16318771,
9263275,
4609063,
2684671,
8893265,
4847773,
4791039,
4847785,
4847967,
2315497,
2104065,
4233551,
9265057,
16245471,
2403408,
9655090,
2388014,
2386008,46.5024
2349755,
16331916,
4850478,
2932435,66.359
6380746,
16242847,47.8874
4783309,
16243362,
2426815,43.486
16243363,
16242663,
4791014,
2474878,
4847065,
4798576,
8528677,
16242775,
16243104,
2385238,
2431644,
4806783,
2551673,
2562493,
3918849,
236183,
4879910,40.5369
4404857,
135417169,48.1833
9116477,
2307281,
2388028,
4041751,
2429317,
3599412,
16236379,
204177,
5030364,45.7372
2388047,
4825978,
135451700,
2097090,
2107728,
3974689,
5830657,
16241877,
3898270,38.6871
4666005,
16243291,
5244138,
2096041,
16289454,
16284718,
4384522,
2386123,
6217719,
16256410,
4779930,
135681157,
2557105,
4884636,44.7118
135557878,47.0054
2541472,
2551104,
9652363,
3904873,50.0611
4321047,
2330148,
6900972,60.7138
9503134,
6091921,53.0695
9117413,
9116101,36.2263
16285595,84.0695
9116177,
9116679,
16315811,
2573338,
2563006,
2574096,
16248052,
16317933,
2388017,
4963809,
9267398,
16318282,
16248145,
2452990,
16246082,
4837855,
2445788,
4878376,
16245491,
2091464,
9614447,
4279658,
9614768,100
135527311,
5258469,
16247221,
6235609,
135676152,
4037405,
9614697,
2084445,
16249347,
4841323,
2678673,
9345359,
4402286,
16302370,
16300904,
2088463,
6892615,
2574455,
2388011,
8151403,
4848457,
16248356,
3247773,
2443353,
16249111,
2646023,
2103499,
4851731,
4798096,
16237971,
2108556,
135474181,123.967
16281985,
3811962,
9610904,
2713353,
3890195,
4798540,
16238890,
2335790,
4851436,
1537266,
4851485,
2329071,
5215798,
4852740,
4796012,
4851674,
135608084,
2082393,
16345771,
5007032,
4883302,
4271312,
9118155,
2449868,
16304855,
4878053,
2675705,
4795948,
4794804,
2675739,
16246274,
16246092,
3902897,
4694211,
5032899,
2447121,
2121629,
6311448,
3341221,
2161450,79.153
2379330,
135557876,
2544846,
4793591,
4877762,
9114060,
16284805,
2536088,
4780687,
16247198,
2323166,
4845932,
9118026,
16288181,
9508453,
16246227,
16246169,
9398234,
16323821,
9327132,
2453475,
16246087,
4967964,
2385534,
2385964,
2361470,
9659144,
4851588,
16285505,
251379,
5969469,
2403129,
2414358,
16243109,
16241852,
4584575,
2465164,
4791192,38.5219
2481147,
6236106,
4880770,
16286769,
3551941,
4432459,
16299414,
7598664,
4796542,
9110686,
7828090,
5678845,
9645224,
2444991,
4876116,
9646131,
6213174,
2561818,
2471294,
4799535,
4799189,
4799115,
4878722,
4377353,28.8465
2118550,
16308710,38.8782
4852309,
135749819,
6899229,
4658465,
2648804,
18532502,
2118843,
4791035,
6184592,
5847203,
4282382,
135558662,
16312380,
7973622,
4854395,
4876480,
2476194,
5152507,
5099319,
24762109,
6215536,
2524421,
16246964,
16283582,
1516220,
1516213,98.132
9105556,
3590397,
9503177,111.304
16245357,
6108879,51.6005
2451975,
16306954,30.2666
2117899,
2496234,
9569235,
135616107,
2438437,
6901083,
5049636,43.5265
2335577,
3467954,86.1176
3948402,
16246551,
2437877,
16246088,
16235513,
6901632,
9463355,
436659,
3958327,
2415782,
16243193,
4847791,
16243284,60.7904
2083985,
2547750,
6038646,
4876715,
2556904,
4876699,
4833752,
6005618,
8024490,
2677278,
4966562,62.2898
6217239,
2565899,
9104171,
9506973,
7530469,
4845772,
2476725,
8194517,
2121389,
4552417,
135560818,
4520711,
4655589,
2118965,42.3759
2439933,
9105944,
2577221,
2422383,
4089053,
3773368,
2416119,
2388041,
2388897,
2471723,75.8925
2307517,
1324162,
54691644,
1462698,
1015970,
54691675,
54691639,
54691561,
1433387,
54691658,
54691643,
6499838,
6492046,26.2511
4016713,
5125386,
6486773,
54691657,
54691665,
54691662,
54693345,
3205107,
3224963,
24762111,
135505414,
3222972,
1075429,
2989253,
6486081,
3157247,
1163085,
6498846,
3163624,
6489583,
3159321,
3186591,
3117687,
1176245,
765475,
1115153,
3205551,
3205628,
3205678,
3162043,
24762112,
3205717,
24762113,
3210670,
3170765,
3205626,
3144509,
3210663,
3205623,
3215998,
3205357,
24762115,
54691676,
54691673,
54691659,
54691664,
54691637,
54691574,
54693371,
6494711,
6491564,
6459312,
6459013,
3205360,
3163618,
6502282,
6501425,
135505420,
6473415,
135505425,
1462620,
1462686,
4180817,
4345257,
1462628,
1462703,
1462692,
24762116,
1462702,
6486166,
6486549,
9591315,76.706
6489823,
1088385,
1088668,
24762117,
24762118,
54691645,
54691678,
54691636,
6491853,
1071797,
2990822,
1437944,
1092745,
3189219,
24762119,48.6699
1428303,122.255
9594117,
3204784,
54691641,
54691642,
6486633,
3222971,
1075533,
2963140,
9593760,
3226537,
1078172,
6502162,
1470621,
3163769,
24762120,
3163619,
3163797,
24762121,
3143187,
6499817,
6499777,
54691656,
1467668,
54691640,
54691625,
54691573,
6501406,
135505417,
823622,
6498823,
6486227,
3180598,
24762122,47.4041
3215995,
24762123,
1075471,
24762124,
1075536,
24762126,
1462705,
9559791,
24762127,
24762128,
1176955,
3152554,
135461520,65.5051
3226300,
3226304,
1150803,77.1664
3158289,
1088689,
3143185,
3226312,
1093852,
967615,
3222345,
3216544,
3222512,
24762129,
24762130,
24762131,
24762132,
135749820,
24762134,
1438298,43.6458
24762135,
704327,
6501580,
24762136,
24762137,
24762138,
734562,33.2351
6473445,
3186585,
3222259,
3222264,
6488993,
6492816,
4128302,
6497492,
3161163,
24762139,
3205627,
3205752,
5445821,37.0896
2990810,
6488992,
3205625,
3220452,
1470582,
1467667,
1450200,
24762140,
24762141,
24762142,
3158614,
1093736,
2462253,
3152557,
1075494,
3222969,100
3222918,
24762143,
135461524,75.6825
3146148,
9587112,
1145346,
1084348,
1442332,
3230385,
3218809,
442021,
72303,61.5028
5281070,
135749823,45.5814
6433334,
60560,
91274,
23641206,
165528,
6432394,
6918224,
23581792,
6526396,
54911,40.0711
175804,
62923,
23663407,
1549000,
23581795,51
18004026,
6438130,
5281055,
23581798,
6604561,60.6141
5462355,
9865387,
63009,
121587,
2162,
135413539,
11751549,
115367,60.8796
13579832,
56704,
68647,
49659,
5282435,
60834,
135413494,
64142,
93858,
135398741,42.8489
5282402,
54840,
119583,
122188,43.1187
5723,
61100,
129791,
101526,
11229655,
5388977,
9560989,
636362,
23581812,
23581809,46.5773
23581801,
59772,
6435921,
104769,
4197,
5702160,
23680518,
24066,
7172,
84003,
54360,
656667,
146571,
34001,
9847786,
62884,33.1032
60758,
11231255,
9964861,
9703,
5311083,
60934,
65348,
123596,21.9769
656664,
60699,
24789156,
24789157,
24789158,
24789159,
24789160,
24789161,
24789162,40.4296
24789163,
24789164,
24789165,
24789166,
24789167,
24789168,
24789169,
24789170,
24789171,
24789172,
24789173,
24789174,
24789175,
24789176,
24789177,
24789178,
24789179,52.058
24789180,
24789181,29.0135
24789182,38.4468
24789183,42.9049
24789184,
24789185,
24789186,
24789187,
24789188,40.8998
24789189,
24789190,
24789191,
24789192,
24789193,100
24789194,
24789195,
24789196,
24789197,
24789198,
24789199,
24789200,
24789201,
24789202,55.3001
24789203,
24789204,
24789205,
24789206,
24789207,
24789208,
24789209,
24789210,
24789211,
24789212,
24789213,46.3242
24789214,
24789215,
24789216,
24789217,
24789218,
24789219,
24789220,
24789221,
24789222,74.688
24789223,
24789224,
24789225,
24789226,
24789227,
23731372,39.3966
23731350,
23731299,
23731321,
23731340,
23731336,
23731355,
135693559,
135693560,
135693561,
135693562,40
135693563,
135693564,
135693565,
135693566,
135693567,
135693568,45.6231
135693570,
135693571,
135693572,
24789242,
135693573,50.4862
135693574,
135693575,34.4434
135693576,
135693577,
135693578,
135693579,
135693580,
135693581,
135693582,
135693583,
135693584,
135693585,
135693586,
135693587,
24789259,
135693588,
24789261,
135693589,
135693590,
135693591,
135693592,
24789266,
24789267,
24789268,
24789269,
24789270,
24789271,38.2184
24789272,
24789273,
24789274,63.2526
24789275,
24789276,
24789277,
24789278,
24789279,
24789280,39.7744
24789281,
24789282,
24789283,
24789284,71.1117
24789285,
862401,
23731300,
23731318,
23731356,
23731351,44.3045
23731305,
23731323,
23731319,
23731342,
23731393,
23731352,
23731306,
23731302,
23731324,
23731360,
23731344,
11658013,
23731312,
23731326,
23731401,
11582708,
23731313,
23731332,
23731363,
23731402,
23731359,
23731314,
23731333,
23731347,
23731297,
23731338,
23731334,
23731365,
23731298,
23731316,
23731335,
23731371,
23731349,
23731366,
23731406,
23731407,
23731373,
23731374,
23731391,66.4699
23731398,47.3186
23731400,
2194883,
24789288,
24789289,
24789290,
24789291,
24789292,
24789293,
24789294,
24789295,
24789296,
24789297,
24789298,
24789299,50.8069
24789300,
24789301,
24789302,
24789303,
24789304,
24789305,
24789306,
24789307,
24789308,
24789309,
24789310,
24789311,
24789312,43.8181
24789313,40.5684
24789314,
24789315,
24789316,
24789317,
24789318,
24789319,
24789320,47.0695
24789321,
24789322,
24789323,
24789324,
24789325,
24789326,
24789327,80.6151
24789328,
24789329,
24789330,79.221
24789331,
24789332,
24789333,
24789334,
24789335,
24789336,
24789337,
24789338,
24789339,
24789340,
24789341,
24789342,
24789343,
24789344,46.9249
24789345,
24789346,
24789347,
24789348,100
24789349,
24789350,
24789351,
24789352,
24789353,
24789354,
24789355,40.8295
24789356,
24789357,
24789358,
24789359,
24789360,
24789361,100
24789362,40.3267
24789363,
24789364,
24789365,
24789366,46.0621
24789367,
24789368,
24789369,
24789370,65.5408
24789371,
24789372,
16060343,
24789373,
24789374,68.7162
24789375,
24789376,
24789377,
24789378,
24789379,59.7937
24789380,
24789381,
24789382,
24789383,
24789384,
24789385,
24789386,
24789387,
24789388,48.6914
24789389,
24789390,
24789391,
24789392,
24789393,
24789394,
24789395,
24789396,
24789397,
24789398,
24789399,
24789400,
24789401,
24789402,
24789403,
24789404,
24789405,
24789406,
24789407,
24789408,
24789409,
24789410,
24789411,
24789412,
24789413,
24789414,
24789415,
24789416,
24789417,
24789418,
24789419,55.0711
24789420,
24789421,
46496348,
6862391,
9663858,
46496296,
46496349,
1043261,
46496243,
9662431,
9615835,
46496219,70.0425
3591743,
3276757,
6885252,
135643715,
135693593,
46496305,
135419955,
4676426,
18773910,
6885629,
6292119,
9595545,
135479500,
16761037,
16473035,
9597245,
46502403,77.2245
3644841,
6877424,
6867586,
22332773,
9658682,
9599539,
3872436,
3878546,
17382934,
3431168,
9598601,
4237676,
16473040,
683661,
1520324,
20860395,
16007785,
20859670,
20859713,
20859779,
20859848,
20860089,
20860315,55.8995
20860378,
20860425,
6622158,
20859673,
20860322,
20860379,
20860427,
20859656,
20859756,
20859813,
20859884,
24789432,71.2186
24789433,
20860398,
6619443,
16007787,
20859680,
20859895,
24789434,
46496259,
9564957,
24789436,
1930451,
6862336,
24789437,
15990825,
3989487,
16001880,
15990743,
20853359,53.2176
20853385,35.5262
20853498,
3610829,39.5516
16798689,
20853785,
20853388,
15990791,
15990704,
20853703,79.3616
16798699,
15994365,
15992075,66.6148
15990848,
6621654,
9597786,
9598604,
3332929,
5298141,
5299485,
5300097,
5303375,
5296996,
5298754,
5299487,
5300138,
5301615,59.1825
5303475,
3417462,
5295624,
5299513,
5300485,
5301691,
5303480,
3650613,
5297036,
5299034,
5300486,
5301692,
20860401,
16007789,
20859759,
20859936,
20860202,
20860364,
6622104,
20853500,
15990706,
16800345,54.5653
15997792,
20853442,
6621686,
20853632,
20853734,
7183443,
15999674,
15990811,
2328745,
20853375,
20853394,
15990813,
15990851,
20853665,
15990773,
7183455,
16001206,
15995339,
20853456,
20853496,
15990739,
15990832,
16231741,
4215315,
5297076,
5298282,
5299452,
5301693,
3657614,
5295952,
5298553,
5299771,
5300922,
5297976,
5299454,
5299778,
5301745,
3593812,
4581850,43.0274
5299834,40
5303245,
5091462,
20853377,
15990781,42.8983
20853421,
15990613,
6621861,
16798743,
15990807,
20853380,39.9753
20853402,
15990823,36.0884
2328744,
15990614,
20853679,
15990797,
20853789,
20861521,
20861552,
16008217,
16008046,
16008253,
20861555,
5298113,
5299475,
5299992,
5298123,
5298745,
5300066,
5302177,
5303284,
20853790,100
4361186,100
20853989,
20854660,
24789438,
18590901,
3282304,
20853998,
24789439,
24789440,
20853792,
18590860,
16008117,
16007814,
20861115,
16008119,
20862099,
16008175,
20861165,
20861194,
16008150,
20862103,
20862124,58.7199
16008209,
16008153,
7245509,
20854007,
20854667,
20855283,
20853803,
20853825,
6621896,
7413095,
20854922,
20855284,
16001253,47.9557
15990788,32.4893
6625201,
24789441,
20855285,
20853805,
20853875,
6621979,
20862110,
20862125,
20861503,
16008213,
20862126,
20861506,
16008157,
24789442,
20855286,
4059946,48.951
20853887,
20854116,
15990935,
15994383,
16020077,
24789443,
15996815,
4201998,
15990810,
16001889,100
20854652,
24789444,
3672920,46.2277
6619536,
20854243,79.4599
7446632,
7413097,
16020079,
24789445,
20855558,
20855596,
20855677,30.5751
16020135,
15990936,
12098909,
15990920,
20855662,
16020027,
16020084,
24789447,
15990985,73.7319
20855679,
20855732,
6621933,
24789448,
6622068,
20855616,
16020029,
16002716,
16020152,
24789449,
20855296,
15990950,
20855664,
4248611,
24789450,
20855297,
24789451,
24789452,
24789453,
24789454,55.6231
24789455,
24789456,43.6222
24789457,
24789458,
24789459,
20855619,
16002895,
20855756,
15995368,
20855298,
24789460,
20855623,
16020021,
20855704,
15993019,
20855775,
7452697,
20855299,
16002891,
16020023,
20855709,
15990932,
20856064,
20855303,
20855581,
20855626,
20855710,
15990934,51.9379
12098911,
17588880,
24789461,
24789462,
24789463,
24789464,
24789465,
24789466,
24789467,
24789468,
24789469,46.7514
24789470,
24789471,
24789472,
24789473,
24789474,49.661
5322990,26.2024
5322997,
20856396,
24789476,
4246910,
767717,
20858793,
4426797,
16007459,
5323004,
20856403,
20856567,
24789477,
24789478,
16007461,
20858797,
20856569,
24789479,
24789480,
20856858,
8063487,
20858730,
20858803,
24789481,
24789482,
24789483,
24789484,
24789485,
24789486,104.25
24789487,
24789488,79.8745
24789489,
24789490,53.5987
24789491,58.8144
24789492,100
24789493,
24789494,50.4659
24789495,47.0687
24789496,91.8263
24789497,
24789498,
24789499,34.1943
24789500,
24789501,
24789502,
24789503,
24789504,
24789505,
16746578,
16746579,
15993370,
24789506,
20856898,
20858573,
8015527,
20858737,
20856925,
20858601,
20858743,
20858810,
24789507,
16020274,
24789508,
4224150,
20858634,
20858747,
15994404,
24789509,
4891998,
20856992,
20858813,
15994926,
20856455,
24789510,47.0256
24789511,
16746559,
16746553,
3324748,
24766481,100
20857008,
20858715,
20858786,
20856458,
24789512,43.8928
24789513,
16020448,
20858719,
20858792,
16007558,
20858853,
20858893,
16007645,
16001184,
15994945,
16007590,58.171
20858858,
20858895,
16007439,
20859122,
24789514,
16007587,
20858969,
16007441,
16007618,
16007579,
20858878,
20858896,
20858930,
16007443,
16007581,
16007589,
20858898,
16007516,
16007640,
16007583,
20858905,
20858935,
20859007,
15993645,
20859143,
16007642,
20858868,
20859012,
16007437,
20859113,
16007496,
20859177,
24789515,58.4778
24789516,
24789517,
24789518,
24789519,
3619222,
16428389,
9621408,
5535987,
20858870,
20858888,
20859100,
20859114,40
16007498,
20858890,
20858912,
20858938,
16001860,
20859101,
24789520,
16007585,
20858891,
20858914,
20858941,
24789521,
16007644,
16007419,
16007574,
20859584,
16007759,
9643723,
748716,
4423867,
5403895,
9655439,
9670814,
2332964,31.2049
667742,
9643866,
11947541,
9610301,
721347,
3414670,41.031
9681510,
9608632,
20859285,
16007540,
15995320,
20859438,
20859588,
20859183,
20859260,
20859291,
24789523,
24789524,
20859442,
20859619,
20859357,
20859457,
16007747,
20859622,
16007431,
20859293,
16007563,
20859623,
20859240,
16007741,
20859294,
6619588,
20860472,
16007952,
20860523,
20860571,
20860620,
20860657,
24789525,
20860474,
20860540,
20860574,
20860621,
20860664,42.3982
16007928,
20860525,
20860541,
20860557,
20860439,
6622221,
20860542,
20860558,
20860576,
20860631,
20860441,
135549586,
9595597,
9603365,
135693594,
46495183,103.632
1552030,
6870364,
46495079,
9624139,
1417799,
9643890,
9611163,
9640796,
9599827,
5664137,
11836455,52.7889
3594285,
135479753,55.9583
135580184,
3505547,
22310255,
24789530,
16473041,
6877578,
9595686,
16007565,
6619594,
15994349,
16007451,
20859597,
6622154,
24789531,47.8914
24789532,
16007474,
20859331,
16007757,
16007777,
16007455,
16007569,
20859572,
20859609,
24789533,
16007457,
16007571,
16007698,
20859582,
24789534,
6622306,
24789535,
20860560,
20860578,
20860462,
20860490,
16007960,42.9083
20860562,
20860636,
20860679,
16007984,
20860582,
20860447,42.2016
20860467,
20860493,
20860532,
20860551,
20860692,
20860449,
20860468,
24789536,
16007956,
46496143,
9565166,
46496334,
46496148,
46496270,
9612436,
7038128,
9552638,
46496318,
135693595,
46497554,
1641241,
46496340,
46497555,
135437688,
6146666,
9557288,33.7699
46496241,
135420022,
9598608,
15991469,
24789545,
9595752,
9595384,
46501409,
9597814,
51064219,75.5625
9599862,
17388170,
9595385,
9596876,
9597838,
135420141,
9598810,
6385478,
9599876,
15991471,
1856256,
9579718,
9597875,
9598551,
135479609,
1248070,
20859658,
6619424,
20859761,
20859827,
24789546,100
6622243,
20860370,
6622242,
20860371,
20860410,
20859647,65.4801
16007809,
20859769,
20860372,
20860394,
20860411,
6622126,
6619476,
20859700,
20859774,
20859846,
20860038,
16007890,
20860415,
20859650,
20859667,
20859701,
20860566,
20860594,
20860647,
24789547,
20860452,
20860499,
16007958,
20860537,
20860554,
20860567,
20860614,
20860903,
20860965,
20860700,36.1528
20860731,
20860750,130
20860768,43.5432
20860848,
20860701,
16008085,100
20860769,
20860805,
20860834,
16008027,44.0248
20860719,
24789548,
16007794,
20860835,
24789549,
20860704,
20860720,90.3693
20860739,
20860811,43.6613
20860856,
6619492,
20860723,101.033
22330672,
22330689,35.2376
4254025,
4153765,
1187347,
6615497,
24789550,
1581786,
4079876,
4064222,
23909007,
3594288,46.7943
16427200,
16000429,58.9543
2067677,
1923746,
5369530,
24789551,
24789552,
15991122,
5130757,
1493752,
6307542,
24127596,
1008511,
22330676,
16003712,
1420505,
23852628,
4084464,
17749659,
1224180,
6867147,
6069586,
6615471,
15991127,
6884289,
1564902,35.9594
4299534,
22330687,
24789553,
17308829,
6884658,
5193636,
5860687,
6615579,
24789554,
5939922,
1930639,
46500273,
46500332,
3366235,
3646157,
15995598,48.3172
4220844,
752809,
1223866,
46500333,
3798907,
